platform,source_post_id,source_post_url,post_title,post_author,post_time,post_content_summary,post_like_count,post_collect_count,comment_user,comment_time,comment_text,crawl_time
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,豆友vDRhQ2JtPQ,2025-07-25 20:08:54 安徽,关键还不是年轮，是给薛凯琪写的歌。。。。,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,momo,2025-07-25 20:09:23 浙江,这场杭州演唱会我在现场，是汪苏泷给薛凯琪一首歌没要版权费，跟年轮0关系，求求营销号别拿这句话营销了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,😆,2025-07-25 20:09:49 黑龙江,小心眼男的版权费全拿去营销了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,xxndcz,2025-07-25 20:12:11 浙江,说句可能被他粉丝骂的 我真心觉得年轮是张碧晨唱红的 然后哈哈哈哈哈大家都知道了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,shu.,2025-07-25 20:10:16 重庆,太会营销了。。。,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,💨,2025-07-25 20:11:32 广西,居然被误导了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,Fx,2025-07-25 20:12:30 浙江,太会误导了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,耶耶耶椰,2025-07-25 20:12:36 山西,呵呵现在还在发xnb,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,大力士,2025-07-25 20:13:26 河北,现在全平台洗脑中～,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,肖国滚出宇宙,2025-07-25 20:13:35 广东,张碧晨可以告下面那个营销号。,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,momo,2025-07-25 20:13:36 广西,花大钱咯,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,噜啦噜啦嘞,2025-07-25 20:13:39 北京,本来就是，最重要的是借了《花千骨》的风,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,he&be,2025-07-25 20:13:44 新疆,📕说那个四字网红把版权费付给zbc了，说的有鼻子有眼的,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,豆友264817875,2025-07-25 20:14:40 意大利,[内容不可见],2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,Crowd_0x01,2025-07-25 20:15:15 重庆,好会营销的杜鹃,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,菠萝菠萝蜜🍍,2025-07-25 20:15:34 四川,移花接木玩的真好,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,爱吃甜食不长胖,2025-07-25 20:17:06 浙江,那天我在现场 一整个混淆视听👊🏻,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,待爆中,2025-07-25 20:18:24 山东,太会引导舆论了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,LOCK ME UP,2025-07-25 20:18:42 广东,男的脸皮真厚,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,荔枝,2025-07-25 20:19:00 北京,w团队绝对买水军和营销号了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,贾森基德,2025-07-25 20:19:33 黑龙江,这属于造谣了，可以告,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,🐣,2025-07-25 20:19:57 福建,本来站他的，看粉丝这样移花接木来黑人，就恶心,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,AAA薯条批发商,2025-07-25 20:20:03 江苏,。。。。,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,高雅的山楂楂,2025-07-25 20:20:46 江苏,偷换概念有一手,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,90,2025-07-25 20:21:11 江苏,low爆了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,momo,2025-07-25 20:21:32 广西,牛，我一直以为这个说的是张碧晨在演唱会上唱年轮...,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,没塌过立flag,2025-07-25 20:21:32 河北,恶心的团队,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,Summer,2025-07-25 20:22:27 广东,就这么颠倒黑白的营销真令人讨厌😫,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,momo🫑,2025-07-25 20:22:46 广西,果然营销买得多,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,八方来财,2025-07-25 20:23:30 广东,啊啊啊啊啊啊啊啊啊受不了颠倒黑白泼脏水的戏码,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,昵称太长……,2025-07-25 20:23:45 上海,太离谱了,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,吐司宇航员,2025-07-25 20:26:00 四川,下氵就是这样,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,豆友149277015,2025-07-25 20:26:36 广东,[内容不可见],2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,hoho,2025-07-25 20:26:57 上海,越看越🤢🤢,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,水瓶座,2025-07-25 20:27:08 四川,路人可能不清楚被yxh 带偏了，粉丝还能不知道说的是哪首吗，拿着断章取义的截图和话术到处发混淆视听真的好➖,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,我家熊二在吗,2025-07-25 20:28:28 上海,这不是什么小心眼了，这是把“无耻”刻到了自己脸上后四处炫耀。。。。。。,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,百亿小鼻嘎,2025-07-25 20:28:41 江苏,妈耶真怜爱女方了，这大营销怎么打得过,2026-05-29 15:57:26
豆瓣,332045242,https://www.douban.com/group/topic/332045242/,张碧晨演唱会邀请原唱薛凯琪当嘉宾没收版权费，变成了汪苏泷十年没收年轮版权🐮,松田阵平,2025-07-25 20:08:14,松田阵平 2025-07-25 20:08:14 已编辑 江西 去年张碧晨演唱会邀请了薛凯琪当嘉宾，薛凯琪演唱了原唱是薛凯琪自己、版权在汪苏泷的歌曲《月》，汪苏泷没收版权费。现在变成了汪苏泷十年没收张碧晨年轮版权费，到处都能刷到粉丝这么说，不少路人真信了🐮🐮🐮 $(function () { addTooltipToDoulistBtn('#link-report .topic-content a,,,momo,2025-07-25 20:30:30 安徽,woc我真以为演唱会上说的是年轮没要版权，这小心眼b男好会营销舆论，张碧晨能不能买点yxh解释清楚啊，不然太冤了,2026-05-29 15:57:26
