comment_id,platform,song_version,source_id,source_url,publish_time,user_name,text_raw,text_clean,like_count,reply_count,stance,frame,emotion,event_stage,is_valid,crawl_time,keyword_hit
qq_150,qqmusic,张碧晨版,,,2026-05-15,扶幽,汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了 | 那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍,汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了 | 那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍,2,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_151,qqmusic,张碧晨版,,,2026-05-15,深冬,自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_152,qqmusic,张碧晨版,,,2026-05-15,深冬,你要是路人那就好了 | 我一个路人都看不下去了双原唱就双原唱呗,你要是路人那就好了 | 我一个路人都看不下去了双原唱就双原唱呗,0,,neutral,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,路人
qq_153,qqmusic,张碧晨版,,,2026-05-15,深冬,谁唱的好听听谁的呗,谁唱的好听听谁的呗,2,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_154,qqmusic,张碧晨版,,,2026-05-15,深冬,那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍 | 什么张碧晨，我只看见词曲汪苏泷,那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍 | 什么张碧晨，我只看见词曲汪苏泷,3,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_155,qqmusic,张碧晨版,,,2026-05-15,偏愛0318,？刷评论，你看我刷到啥了。,？刷评论，你看我刷到啥了。,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_156,qqmusic,张碧晨版,,,2026-05-15,The blue,"落魄谷中寒风吹，春秋蝉鸣少年归。
荡魂山处石人泪，定仙游走魔向北。
逆流河上万仙退，爱情不敌坚持泪。
宿命天成命中败，仙尊悔而我不悔！",落魄谷中寒风吹，春秋蝉鸣少年归。荡魂山处石人泪，定仙游走魔向北。逆流河上万仙退，爱情不敌坚持泪。宿命天成命中败，仙尊悔而我不悔！,0,,unclear,unclear,supportive,cooldown,1,2026-05-29 17:59:37,
qq_157,qqmusic,张碧晨版,,,2026-05-15,扶幽,什么张碧晨，我只看见词曲汪苏泷,什么张碧晨，我只看见词曲汪苏泷,2,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_158,qqmusic,张碧晨版,,,2026-05-14,驰之以蘅,不不不，小说写的很好 | 还好读的是小说，要是前前后后看上两三遍电视剧，估计苏泷能疯,不不不，小说写的很好 | 还好读的是小说，要是前前后后看上两三遍电视剧，估计苏泷能疯,0,,unclear,memory_emotion,unclear,cooldown,1,2026-05-29 17:59:37,
qq_159,qqmusic,张碧晨版,,,2026-05-14,江绪,锅盖头就是个东子😂😂😹,锅盖头就是个东子,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_160,qqmusic,张碧晨版,,,2026-05-14,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,唱不唱跟原唱有什么关系吗？年轮事件至始至终都在围绕原唱，张碧晨唱不唱都是唯一原唱，wsl唱一辈子也不是原唱哈哈 | 版权回收了以后，也不能唱了哈哈哈哈,唱不唱跟原唱有什么关系吗？年轮事件至始至终都在围绕原唱，张碧晨唱不唱都是唯一原唱，wsl唱一辈子也不是原唱哈哈 | 版权回收了以后，也不能唱了哈哈哈哈,0,,support_zhang,original_singer,mocking,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_161,qqmusic,张碧晨版,,,2026-05-14,宠友圈宠物生活馆,版权回收了以后，也不能唱了哈哈哈哈 | 剧方对男版完全不知情哦 [图片],版权回收了以后，也不能唱了哈哈哈哈 | 剧方对男版完全不知情哦,0,,unclear,copyright_authorization,mocking,cooldown,1,2026-05-29 17:59:37,
qq_162,qqmusic,张碧晨版,,,2026-05-14,轩乐,晚安，盖尊,晚安，盖尊,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_163,qqmusic,张碧晨版,,,2026-05-14,池鱼,你是张碧晨的黑粉吧？我姐没来揍你哈，张碧晨唱的年轮确实是最好听的，但没必要去争这个原唱。伤感情,你是张碧晨的黑粉吧？我姐没来揍你哈，张碧晨唱的年轮确实是最好听的，但没必要去争这个原唱。伤感情,0,,unclear,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,
qq_164,qqmusic,张碧晨版,,,2026-05-14,池鱼,张碧晨的年轮确实是最好听的，但是这首歌不是她的原创，就不要争啥原创呀。姐姐你糊涂啊!!!!!!!,张碧晨的年轮确实是最好听的，但是这首歌不是她的原创，就不要争啥原创呀。姐姐你糊涂啊!!!!!!!,0,,unclear,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,
qq_165,qqmusic,张碧晨版,,,2026-05-14,池鱼,张碧晨的年轮确实是最好听的，但是这首歌不是她的原创，就不要争啥原创呀。姐姐你糊涂呀!!!!!!!,张碧晨的年轮确实是最好听的，但是这首歌不是她的原创，就不要争啥原创呀。姐姐你糊涂呀!!!!!!!,0,,unclear,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,
qq_166,qqmusic,张碧晨版,,,2026-05-13,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,杜鹃唱一辈子也不是原唱咯，张碧晨唱不唱都是唯一原唱😘,杜鹃唱一辈子也不是原唱咯，张碧晨唱不唱都是唯一原唱,12,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱;杜鹃
qq_167,qqmusic,张碧晨版,,,2026-05-12,最爱疯狂幻想,盖哥已经被打傻了😭,盖哥已经被打傻了,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_168,qqmusic,张碧晨版,,,2026-05-11,stop,顺序搞反了，先收回版权后，张工作室才发 | 不是张碧晨工作室标的张是唯一原唱才被收回的吗？吃瓜只吃一半？到底谁格局小？,顺序搞反了，先收回版权后，张工作室才发 | 不是张碧晨工作室标的张是唯一原唱才被收回的吗？吃瓜只吃一半？到底谁格局小？,0,,support_zhang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_169,qqmusic,张碧晨版,,,2026-05-11,唱跳都不打篮球,豪到我了,豪到我了,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_170,qqmusic,张碧晨版,,,2026-05-10,阿碧,张碧晨也唱不出汪苏泷的感觉,张碧晨也唱不出汪苏泷的感觉,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_171,qqmusic,张碧晨版,,,2026-05-10,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,而且也没人否认不是他生的（也就是原创）只是说孩子不是他养的（原唱）少来偷换概念喽 | 你生了孩子，需要向别人证明是你生的吗？,而且也没人否认不是他生的（也就是原创）只是说孩子不是他养的（原唱）少来偷换概念喽 | 你生了孩子，需要向别人证明是你生的吗？,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_172,qqmusic,张碧晨版,,,2026-05-10,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你怎么憋了一晚上找不到你鹃原唱证据就蹦出来个这啊😹 | 你生了孩子，需要向别人证明是你生的吗？,你怎么憋了一晚上找不到你鹃原唱证据就蹦出来个这啊 | 你生了孩子，需要向别人证明是你生的吗？,0,,unclear,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,
qq_173,qqmusic,张碧晨版,,,2026-05-10,Silence,你生了孩子，需要向别人证明是你生的吗？ | 鹃丝的当务之急是找到wsl原唱证据，并让李3把所谓邮件发出来呀😽你家399的高会买了吗？,你生了孩子，需要向别人证明是你生的吗？ | 鹃丝的当务之急是找到wsl原唱证据，并让李3把所谓邮件发出来呀你家399的高会买了吗？,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,
qq_174,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,哪有你管的多啊是吧，管东管西怎么还是找不到鹃鹃的原唱证据呀😹😹😹 | 你别管这么多了哈,哪有你管的多啊是吧，管东管西怎么还是找不到鹃鹃的原唱证据呀 | 你别管这么多了哈,0,,unclear,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,
qq_175,qqmusic,张碧晨版,,,2026-05-09,Silence,别管别人了哈，生孩子容易老，操心也容易老，快别操心了，没事多写歌 | 毕竟最近连一个工作都没了，你快去可怜可怜他吧😹,别管别人了哈，生孩子容易老，操心也容易老，快别操心了，没事多写歌 | 毕竟最近连一个工作都没了，你快去可怜可怜他吧,0,,unclear,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,
qq_176,qqmusic,张碧晨版,,,2026-05-09,Silence,你别管这么多了哈 | 记得去给你可怜的猾猾送钱呦😽😽,你别管这么多了哈 | 记得去给你可怜的猾猾送钱呦,0,,unclear,memory_emotion,unclear,cooldown,1,2026-05-29 17:59:37,
qq_177,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,毕竟最近连一个工作都没了，你快去可怜可怜他吧😹 | 该评论已经被删除,毕竟最近连一个工作都没了，你快去可怜可怜他吧 | 该评论已经被删除,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_178,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,记得去给你可怜的猾猾送钱呦😽😽 | 该评论已经被删除,记得去给你可怜的猾猾送钱呦 | 该评论已经被删除,0,,unclear,memory_emotion,unclear,cooldown,1,2026-05-29 17:59:37,
qq_179,qqmusic,张碧晨版,,,2026-05-09,Silence,听话就行哈乖 | ,听话就行哈乖 |,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_180,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 你在叫什么,| 你在叫什么,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_181,qqmusic,张碧晨版,,,2026-05-09,Silence,别没事偷着生孩子哈乖 | 我逗汪汪队玩呢呀,别没事偷着生孩子哈乖 | 我逗汪汪队玩呢呀,0,,support_zhang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_182,qqmusic,张碧晨版,,,2026-05-09,Silence,嘿！闺女！上钩 | 我逗汪汪队玩呢呀,嘿！闺女！上钩 | 我逗汪汪队玩呢呀,0,,support_zhang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_183,qqmusic,张碧晨版,,,2026-05-09,Silence,你在逗你妈妈，我在逗我闺女 | 我逗汪汪队玩呢呀,你在逗你妈妈，我在逗我闺女 | 我逗汪汪队玩呢呀,0,,support_zhang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_184,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,我逗汪汪队玩呢呀 | 你又在叫什么,我逗汪汪队玩呢呀 | 你又在叫什么,0,,support_zhang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_185,qqmusic,张碧晨版,,,2026-05-09,Silence,被你笑晕,被你笑晕,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_186,qqmusic,张碧晨版,,,2026-05-09,Silence,你又在叫什么,你又在叫什么,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_187,qqmusic,张碧晨版,,,2026-05-09,Silence,闲的没事写歌去，要个二胎 | 你可怜他给他送点钱呗跟我说干啥😂,闲的没事写歌去，要个二胎 | 你可怜他给他送点钱呗跟我说干啥,0,,anti_fanwar,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,
qq_188,qqmusic,张碧晨版,,,2026-05-09,Silence,你在跟我bb🤣 | 你可怜他给他送点钱呗跟我说干啥😂,你在跟我bb | 你可怜他给他送点钱呗跟我说干啥,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_189,qqmusic,张碧晨版,,,2026-05-09,Silence,我还以为是你的孩子呢 | 你可怜他给他送点钱呗跟我说干啥😂,我还以为是你的孩子呢 | 你可怜他给他送点钱呗跟我说干啥,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_190,qqmusic,张碧晨版,,,2026-05-09,Silence,是你说的幸福呀 | 你可怜他给他送点钱呗跟我说干啥😂,是你说的幸福呀 | 你可怜他给他送点钱呗跟我说干啥,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_191,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你可怜他给他送点钱呗跟我说干啥😂 | 你的孩子？你怎么知道幸福？花花太可怜了,你可怜他给他送点钱呗跟我说干啥 | 你的孩子？你怎么知道幸福？花花太可怜了,1,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_192,qqmusic,张碧晨版,,,2026-05-09,Silence,可怜花花,可怜花花,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_193,qqmusic,张碧晨版,,,2026-05-09,Silence,你的孩子？你怎么知道幸福？花花太可怜了,你的孩子？你怎么知道幸福？花花太可怜了,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_194,qqmusic,张碧晨版,,,2026-05-09,Silence,幸福，可真是太幸福了🤣,幸福，可真是太幸福了,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_195,qqmusic,张碧晨版,,,2026-05-09,Silence,你在叫什么,你在叫什么,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_196,qqmusic,张碧晨版,,,2026-05-09,Silence,你再叫什么,你再叫什么,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_197,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 呦呵，唱呗，不挺硬的吗，孩子都能生，一个歌怎么抢不过了,| 呦呵，唱呗，不挺硬的吗，孩子都能生，一个歌怎么抢不过了,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_198,qqmusic,张碧晨版,,,2026-05-09,Silence,哎呀，那肯定不会偷着生，苦了孩子了 | 你喜欢的话让俊辰给杜鹃生好吧,哎呀，那肯定不会偷着生，苦了孩子了 | 你喜欢的话让俊辰给杜鹃生好吧,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_199,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你喜欢的话让俊辰给杜鹃生好吧 | 闲的没事再生个孩子吧,你喜欢的话让俊辰给杜鹃生好吧 | 闲的没事再生个孩子吧,1,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_200,qqmusic,张碧晨版,,,2026-05-09,Silence,闲的没事再生个孩子吧 | 不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗😹怎么你被人背刺还要继续给它送钱吗,闲的没事再生个孩子吧 | 不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗怎么你被人背刺还要继续给它送钱吗,0,,support_wang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_201,qqmusic,张碧晨版,,,2026-05-09,Silence,呦呵，唱呗，不挺硬的吗，孩子都能生，一个歌怎么抢不过了 | 不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗😹怎么你被人背刺还要继续给它送钱吗,呦呵，唱呗，不挺硬的吗，孩子都能生，一个歌怎么抢不过了 | 不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗怎么你被人背刺还要继续给它送钱吗,0,,support_wang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_202,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗😹怎么你被人背刺还要继续给它送钱吗 | 张碧晨说自己是唯一原唱吧，如果真的是，那怎么会不唱这首歌了呢，继续唱啊，还不是站不住脚,不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗怎么你被人背刺还要继续给它送钱吗 | 张碧晨说自己是唯一原唱吧，如果真的是，那怎么会不唱这首歌了呢，继续唱啊，还不是站不住脚,0,,support_zhang,original_singer,confused,cooldown,1,2026-05-29 17:59:37,唯一原唱;杜鹃
qq_203,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 你是原唱去吧，是也唱不了😂,| 你是原唱去吧，是也唱不了,0,,support_wang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,
qq_204,qqmusic,张碧晨版,,,2026-05-09,Silence,🤣一个歌手连一首歌都不能捍卫，不就是吃别人吃过的馒头吗,一个歌手连一首歌都不能捍卫，不就是吃别人吃过的馒头吗,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_205,qqmusic,张碧晨版,,,2026-05-09,Silence,张碧晨说自己是唯一原唱吧，如果真的是，那怎么会不唱这首歌了呢，继续唱啊，还不是站不住脚,张碧晨说自己是唯一原唱吧，如果真的是，那怎么会不唱这首歌了呢，继续唱啊，还不是站不住脚,0,,support_zhang,original_singer,confused,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_206,qqmusic,张碧晨版,,,2026-05-09,Silence,问候你的话都是，祝福你的话都是 | 叽里咕噜说啥呢😹😹全被吞了，文明用语哦～,问候你的话都是，祝福你的话都是 | 叽里咕噜说啥呢全被吞了，文明用语哦～,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_207,qqmusic,张碧晨版,,,2026-05-09,Silence,那肯定的啊，原唱不能唱🤣真有意思 | 哦唱不唱都是唯一原唱哦，这是事件的争议是原唱，不是谁想唱哦，在那拿唱与不唱精神胜利啥😂,那肯定的啊，原唱不能唱真有意思 | 哦唱不唱都是唯一原唱哦，这是事件的争议是原唱，不是谁想唱哦，在那拿唱与不唱精神胜利啥,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_208,qqmusic,张碧晨版,,,2026-05-09,Silence,牛逼别给汪苏泷要歌，别求着汪苏泷写歌，好吗🤣 | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,牛逼别给汪苏泷要歌，别求着汪苏泷写歌，好吗 | 有谁否认wsl是词曲作者了吗说wsl是原唱就拿出wsl原唱证据，说这么多有什么用,0,,support_wang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,词曲作者
qq_209,qqmusic,张碧晨版,,,2026-05-09,Silence,你们家姐姐只会吃别人嚼过的馒头？ | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,你们家姐姐只会吃别人嚼过的馒头？ | 有谁否认wsl是词曲作者了吗说wsl是原唱就拿出wsl原唱证据，说这么多有什么用,0,,support_wang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,词曲作者
qq_210,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,哦唱不唱都是唯一原唱哦，这是事件的争议是原唱，不是谁想唱哦，在那拿唱与不唱精神胜利啥😂 | 说这么多，好像你们能唱一样🤣,哦唱不唱都是唯一原唱哦，这是事件的争议是原唱，不是谁想唱哦，在那拿唱与不唱精神胜利啥 | 说这么多，好像你们能唱一样,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_211,qqmusic,张碧晨版,,,2026-05-09,Silence,🤣词曲作者比原唱身份更大，更有话语权 | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,词曲作者比原唱身份更大，更有话语权 | 有谁否认wsl是词曲作者了吗说wsl是原唱就拿出wsl原唱证据，说这么多有什么用,0,,support_wang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,词曲作者
qq_212,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,叽里咕噜说啥呢😹😹全被吞了，文明用语哦～ | 张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊,叽里咕噜说啥呢全被吞了，文明用语哦～ | 张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱;杜鹃
qq_213,qqmusic,张碧晨版,,,2026-05-09,Silence,说这么多，好像你们能唱一样🤣 | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,说这么多，好像你们能唱一样 | 有谁否认wsl是词曲作者了吗说wsl是原唱就拿出wsl原唱证据，说这么多有什么用,0,,support_wang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,词曲作者
qq_214,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂 | 出的新歌确实多多了，演唱会也多多了，汪苏泷是原唱！并且是词曲作者！懂吗，就薅着原唱不放？词曲作者怎么不说了？,有谁否认wsl是词曲作者了吗说wsl是原唱就拿出wsl原唱证据，说这么多有什么用 | 出的新歌确实多多了，演唱会也多多了，汪苏泷是原唱！并且是词曲作者！懂吗，就薅着原唱不放？词曲作者怎么不说了？,0,,support_wang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,词曲作者
qq_215,qqmusic,张碧晨版,,,2026-05-09,Silence,不能唱就说不能唱，还不想唱？直接不是唱的挺硬的吗 | 对对对要证据你快拿出来啊😹😹😹张碧晨不想唱怎么办你去求求她呗😹,不能唱就说不能唱，还不想唱？直接不是唱的挺硬的吗 | 对对对要证据你快拿出来啊张碧晨不想唱怎么办你去求求她呗,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_216,qqmusic,张碧晨版,,,2026-05-09,Silence,到处大小节目唱别人的歌？自己怎么不写 | 也没人想唱啊😹😹不过有个人特别在意原唱这个头衔，可惜它唱一辈子也不是原唱只是一只杜鹃😹,到处大小节目唱别人的歌？自己怎么不写 | 也没人想唱啊不过有个人特别在意原唱这个头衔，可惜它唱一辈子也不是原唱只是一只杜鹃,0,,support_wang,original_singer,sad,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_217,qqmusic,张碧晨版,,,2026-05-09,Silence,词曲作者不需要，直接收回，你牛逼你唱一个试试，牛逼唱啊 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀,词曲作者不需要，直接收回，你牛逼你唱一个试试，牛逼唱啊 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱wsl原唱证据在哪里呀,0,,support_zhang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱;词曲作者
qq_218,qqmusic,张碧晨版,,,2026-05-09,Silence,出的新歌确实多多了，演唱会也多多了，汪苏泷是原唱！并且是词曲作者！懂吗，就薅着原唱不放？词曲作者怎么不说了？ | ,出的新歌确实多多了，演唱会也多多了，汪苏泷是原唱！并且是词曲作者！懂吗，就薅着原唱不放？词曲作者怎么不说了？ |,0,,support_wang,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,词曲作者
qq_219,qqmusic,张碧晨版,,,2026-05-09,Silence,不想唱厚脸皮说自己是唯一原唱？这又不是孩子，争给自己 | 对对对要证据你快拿出来啊😹😹😹张碧晨不想唱怎么办你去求求她呗😹,不想唱厚脸皮说自己是唯一原唱？这又不是孩子，争给自己 | 对对对要证据你快拿出来啊张碧晨不想唱怎么办你去求求她呗,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_220,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,对对对要证据你快拿出来啊😹😹😹张碧晨不想唱怎么办你去求求她呗😹 | 要证据是吧，只要你家鸟再唱一次，版权费准备一下,对对对要证据你快拿出来啊张碧晨不想唱怎么办你去求求她呗 | 要证据是吧，只要你家鸟再唱一次，版权费准备一下,0,,support_zhang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,
qq_221,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊,| 张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱;杜鹃
qq_222,qqmusic,张碧晨版,,,2026-05-09,Silence,要证据是吧，只要你家鸟再唱一次，版权费准备一下 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀,要证据是吧，只要你家鸟再唱一次，版权费准备一下 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱wsl原唱证据在哪里呀,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_223,qqmusic,张碧晨版,,,2026-05-09,Silence,张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀,张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱wsl原唱证据在哪里呀,0,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱;杜鹃
qq_224,qqmusic,张碧晨版,,,2026-05-09,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,也没人想唱啊😹😹不过有个人特别在意原唱这个头衔，可惜它唱一辈子也不是原唱只是一只杜鹃😹 | 你是原唱去吧，是也唱不了😂,也没人想唱啊不过有个人特别在意原唱这个头衔，可惜它唱一辈子也不是原唱只是一只杜鹃 | 你是原唱去吧，是也唱不了,0,,support_wang,original_singer,sad,cooldown,1,2026-05-29 17:59:37,杜鹃
